cate,Swedish,Arabic,Norwegian (Bokmål),Romanian,German,Indonesian,French,Russian,Italian,Greek,Finnish,Spanish,Chinese,Polish,English,Czech,Hungarian,Thai,Dutch,Catalan,Mean,Medium,,
950 misanthropy,0.007396465,0.026155,-0.049873266,0.008189687,0.29739586,-0.021736432,-0.054727964,0.008047261,-0.012107884,-0.019584158,-0.06331637,-0.018375251,0.08824451,0.009749702,0.02079931,0.024409214,-0.029578345,-0.003402829,-0.044870477,-0.03558394,0.006861505,-0.007755357,,
951 benefactor,-0.02746576,-0.071178555,-0.011249051,-0.07396416,,-0.048407853,-0.07007909,-0.032694772,-0.09953053,-0.05480507,-0.12938571,-0.09256318,0.13952187,-0.020538786,-0.03347811,-0.08146423,-0.037531927,,-0.0646978,-0.08820325,-0.049873109,-0.059751435,,
952 evil doer,-0.013788989,0.017491516,-0.045405395,-0.009778342,0.2942118,-0.040548313,-0.04348113,-0.02830787,-0.005871725,0.004156324,-0.03857506,0.000397075,0.06956586,-0.015386761,-0.011262586,-0.013633558,-0.017251,-0.008598619,-0.029373197,-0.054203585,0.000517822,-0.013711274,,
953 pity,0.012988731,0.022723883,-0.038436893,0.005633023,0.2936021,-0.008204285,-0.02223879,0.02167778,-0.006795992,0.008365417,-0.04446651,0.007023202,0.08764244,0.024593836,0.011530002,0.016637946,-0.015868327,-0.008519094,-0.004899852,-0.029983819,0.01665024,0.006328113,,
954 pitilessness,0.016439164,0.023999613,-0.013022828,-0.000123888,0.31257185,0.007147253,-0.0455327,0.02108864,-0.002620872,0.018160755,-0.011711931,0.011302236,0.08938459,0.022702426,0.02952013,0.042091187,-0.00469418,-0.026522717,-0.00864803,-0.020146986,0.023069186,0.009224745,,
955 condolence,0.05004118,0.071414605,-0.016215285,0.021553129,0.39116013,0.00777764,-0.000566582,0.04042864,0.008996367,0.03867822,-0.035089564,0.018846052,0.09738279,0.06272363,0.027772818,0.03865763,-0.006015519,0.016730309,-0.002667606,0.003863718,0.041773615,0.020199591,,
956 gratitude,0.027826175,0.03006146,-0.011396921,-0.00852139,0.26141635,-0.005325157,-0.017265001,0.028873214,0.006309527,0.014060704,-0.024746528,0.019786922,0.076599404,0.028820047,0.022777975,0.015286009,0.011383826,-0.011325538,0.008310216,-0.019708643,0.022661133,0.012722265,,
957 ingratitude,0.035952937,0.018494288,-0.021870323,-0.016607855,0.30916414,-0.015537178,-0.012406479,-0.002877025,0.03489666,0.005253012,-0.046902403,0.0361747,0.04581355,0.045557745,0.034952037,0.003861021,0.03573056,0.001372377,0.012385771,0.003163804,0.025328567,0.008819392,,
958 forgiveness,0.04118276,0.02706652,-0.005542865,0.016732205,0.31207323,0.008810074,-0.009652698,0.03677021,-0.005283631,0.013217039,-0.035540584,0.008535896,0.079754286,0.044819534,0.029150266,0.030903835,-0.006001519,-0.007105397,0.004547348,-0.009444675,0.028749592,0.011013557,,
959 revenge,0.04219773,0.030985318,0.027968932,0.01525409,0.3248684,-0.001161533,-0.017367605,0.005649574,0.018403681,0.031847764,-0.008669453,0.039495207,0.094023086,0.032988045,0.041182894,0.039780073,0.023493059,-0.01449851,0.028083172,0.007737455,0.038113069,0.028026052,,
960 jealousy,0.023008756,0.032244045,0.003940955,0.027571805,0.31972864,0.015063954,0.017219916,0.028874956,0.020360336,0.030163512,-0.028448522,0.05422432,0.083582886,0.04957698,0.052732006,0.06362751,0.022408895,0.031754717,0.013426058,0.035343755,0.044820274,0.029519234,,
961 envy,0.06552975,0.05418763,0.021483457,0.03932885,0.3027132,0.025452942,0.028096803,0.041938618,0.05174636,0.04028473,-0.00915736,0.10821459,0.10862119,0.08019117,0.057021763,0.03999083,0.007373199,0.023295542,0.054185994,0.031090856,0.058579506,0.041111674,,
962 right,-0.003216933,0.002500344,-0.044343717,0.012617301,0.3124625,-0.0195215,-0.023568869,0.005857814,-0.030327424,0.014926531,-0.052610405,-0.011491548,0.079329416,0.014556925,-0.005345286,0.012955523,-0.009543343,-0.036851324,-0.027049273,-0.033635106,0.007885081,-0.007444315,,
963 wrong,-0.00087377,0.00650956,-0.027658645,0.024331436,0.29631576,-0.013397109,-0.040421523,-0.000921198,-0.027668739,0.010175601,-0.068945214,-0.000250851,0.09011078,0.023185492,0.000911249,0.011302311,-0.020677777,-0.023881853,-0.027042001,-0.027892388,0.009160556,-0.000897484,,
964 dueness,-0.010202432,0.004460004,-0.050550543,0.002624351,0.290414,-0.026693096,-0.043841287,-0.014904508,-0.040779267,0.00815618,-0.06662086,-0.02168564,0.06589928,0.004713046,-0.018549504,-0.007284667,-0.02708598,-0.017680533,-0.032621123,-0.047802065,-0.002501732,-0.018115019,,
965 undueness,-0.002518129,0.00563243,-0.03772173,0.009084527,0.30372372,-0.016232096,-0.029775348,0.010149276,-0.019068915,-0.001808578,-0.069116406,-0.003337099,0.06310396,0.014278308,0.006624979,0.01426487,-0.017472222,-0.005009806,-0.015612133,-0.02106573,0.009406194,-0.002927614,,
966 duty,-0.015231866,0.00370015,-0.051587287,-0.000403515,0.29379362,-0.028048439,-0.054519977,0.001084044,-0.053580306,-0.016890844,-0.06477171,-0.028367495,0.06420602,0.005207535,-0.0284481,-0.003561868,-0.036713954,-0.029988531,-0.04912645,-0.061167445,-0.007720821,-0.028207967,,
967 dereliction of duty,-0.003887099,0.000698564,-0.039556023,0.010581986,0.33070293,-0.021292778,-0.030674186,0.03062151,-0.015133668,-0.00083289,-0.05234191,0.011740451,0.090251036,0.018207379,0.00365314,-0.004228137,-0.02373678,-0.018553508,-0.01720123,-0.021125097,0.012394685,-0.004057618,,
968 exemption,-0.003117581,0.00800446,-0.04995208,-0.003503361,0.27829823,-0.014539628,-0.03123089,0.00201955,-0.04386247,-0.013304619,-0.058166135,-0.008218805,0.05244465,0.020102724,-0.002546976,0.011603369,-0.028447572,-0.018556824,-0.020322848,-0.05199225,0.001235547,-0.010761712,,
969 respect,0.005835949,0.03972545,-0.02078157,0.0013784,0.28311178,-0.007619627,-0.021632593,0.037072618,-0.007048843,0.006133244,-0.0312692,0.012157271,0.090960726,0.026764872,0.02136549,0.01809686,0.001490294,-0.018304752,-0.006562136,-0.020483594,0.020519532,0.003663122,,
970 disrespect,0.01527827,0.033015043,-0.02231291,0.016968166,0.2995569,-9.62E-05,-0.031620678,0.033715505,-0.011614993,0.00292749,-0.028055178,0.02270777,0.10798434,0.030056335,0.021797022,0.020896748,-0.011964849,-0.005947138,-0.01258615,-0.026526747,0.022708937,0.00910288,,
971 contempt,0.02553401,0.018308133,-0.000552751,0.011198007,0.29518119,0.006404114,-0.03491777,0.02283259,0.002287388,0.012625133,-0.03399533,0.023515962,0.09560463,0.02744488,0.028410215,0.014758627,0.005656235,0.004296103,-0.005974539,-0.020836016,0.024889041,0.01191157,,
972 approbation,0.008132434,0.0293615,-0.032172963,0.001602818,0.29634368,-0.023064107,-0.029089378,0.02709979,-0.019875785,0.002178306,-0.035648074,-0.012496873,0.07762378,0.022342062,0.001901178,0.015525657,-0.007824793,-0.041125175,-0.015469321,-0.041077707,0.011213351,-0.003110988,,
973 disapprobation,0.006036413,0.022679044,-0.035879973,0.013400698,0.2996071,-0.015961733,-0.035336655,0.027515624,-0.022010637,0.00023302,-0.043430105,-0.003461366,0.08757581,0.023938373,0.014370135,0.00714791,-0.025467606,-0.017381907,-0.018529631,-0.03759369,0.012372541,-0.001614173,,
974 flattery,-0.014338257,0.013528335,-0.036154334,0.01463037,0.282212,-0.006281922,-0.031802226,0.02412036,-0.02629043,0.01906501,-0.04940843,-0.014264246,0.061287854,0.022036016,-0.00720241,0.002028578,-0.021318682,-0.028790928,-0.007984277,-0.046315435,0.007437847,-0.007593344,,
975 detraction,-0.000342897,0.010162657,-0.03540636,0.003273722,0.29796252,-0.012063805,-0.04494781,0.019982392,-0.030497674,0.005797936,-0.053050112,-0.012431144,0.08774701,0.021091126,0.007173392,-0.002299885,-0.017671032,-0.019367335,-0.018251622,-0.04370887,0.00815761,-0.007181845,,
976 flatterer,-0.02155656,0.008401171,-0.05106634,-0.050608505,0.2898758,-0.04900181,-0.047728933,-0.012892176,-0.044975143,-0.009522378,-0.046695437,-0.007892351,0.09242638,-0.013786659,-0.031015415,-0.033678647,-0.035590883,-0.002254804,-0.03617369,-0.044986118,-0.007436125,-0.032347031,,
977 detractor,-0.023146778,-0.012303189,-0.055097226,-0.021316476,0.3275543,-0.06081175,-0.049367253,-0.030970208,-0.06626741,-0.038301077,-0.06228443,-0.03782641,0.1017475,-0.035890684,-0.019963775,-0.030086193,-0.043704163,-0.014071047,-0.07789565,-0.05607352,-0.015303772,-0.036858547,,
978 vindication,-0.002311732,0.010721622,-0.05034429,-0.006939037,0.30020747,-0.027146263,-0.05610573,0.008779117,-0.04660751,-0.01023461,-0.059533644,-0.022774175,0.047157247,0.009311529,-0.006052467,-0.00948555,-0.038375333,-0.025768345,-0.02612946,-0.051397305,-0.003151423,-0.016504393,,
979 accusation,0.001567273,0.012280863,-0.02887809,-0.004682523,0.2962499,-0.033461202,-0.04773116,-0.011358163,-0.039923605,-0.001301165,-0.064368375,-0.027719282,0.0752376,0.009913484,-0.003438261,0.013255625,-0.0272923,-0.028278444,-0.029185057,-0.05710254,0.000189229,-0.019325232,,
980 probity,-0.006990729,0.006148133,-0.02744994,0.004180561,0.3151798,-0.016025629,-0.03690738,0.00914689,-0.029483968,0.000314906,-0.063240334,-0.014383154,0.06545205,0.013248653,-0.001988685,0.009503604,-0.004270438,-0.02332902,-0.024214841,-0.038505357,0.006819256,-0.005630584,,
981 improbity,0.004653818,0.018565007,-0.021780513,0.020008674,0.29451352,-0.004314035,-0.030655937,0.01884085,-0.010520127,0.015129927,-0.049345616,0.010271428,0.08554732,0.025828665,0.013236425,0.014393552,-0.004289352,-0.00414182,-0.0045729,-0.022005226,0.018468183,0.007462623,,
982 knave,0.002106848,0.029535096,-0.0528829,-0.002861873,0.2376666,-0.037248872,-0.03649627,-0.026378319,-0.009013596,-0.032967106,-0.06378867,-0.007479672,0.0961189,-0.003539739,-0.001372638,-0.018117273,-0.034239575,0.011103094,-0.026645437,-0.04093905,-0.000872023,-0.013565435,,
983 disinterestedness,0.018115288,0.027959336,-0.02517718,0.016747683,0.31000304,-0.00830338,-0.014583343,0.015138133,-0.010104355,0.000745719,-0.053154744,0.004984906,0.08080709,0.018184392,0.024326587,0.025223825,-0.000605081,-0.02798761,-0.010979604,-0.027744856,0.018179792,0.002865313,,
984 selfishness,0.011248359,0.01910845,-0.037744712,0.000658499,0.29875895,0.005796009,-0.042491693,0.001894261,-0.018510068,-0.010116895,-0.058855884,-0.009479703,0.084720165,0.009878131,0.003084809,0.00959772,-0.027862275,-0.019796766,-0.025742402,-0.035211213,0.007946687,-0.004410602,,
985 virtue,0.001666062,0.011854178,-0.037593935,-0.014376168,0.30106014,-0.015768802,-0.032995455,0.016817635,-0.033926483,0.004909099,-0.05550525,-0.012247038,0.084933944,0.014432997,0.002731842,0.010525865,-0.015006089,-0.02293908,-0.028791353,-0.04291946,0.006843132,-0.013311603,,
986 vice,0.011008456,0.004540669,-0.021180807,0.009121154,0.30513957,-0.004528424,-0.035511658,0.008142496,-0.01084591,0.007264294,-0.046715215,0.005708656,0.08407013,0.023378268,0.01808487,0.011753464,-0.00111725,-0.008240473,-0.014837816,-0.028705003,0.015826474,0.005124663,,
987 innocence,-0.016730485,0.019279994,-0.03785694,-0.001902725,0.3195146,-0.022131704,-0.039419543,0.012016298,-0.025780713,-0.000118941,-0.059870273,-0.004593035,0.06613117,0.020640966,0.013072377,0.014167068,-0.008244886,-0.007861602,-0.017491277,-0.0321865,0.009531692,-0.006227319,,
988 guilt,-0.005036258,0.000980205,-0.03551781,-0.00305732,0.32503235,-0.019334177,-0.040925484,0.000331362,-0.022320554,-0.000647253,-0.052756805,-0.00871979,0.09014046,0.019554036,0.004808698,0.006255669,-0.020788351,-0.03507052,-0.038163107,-0.034650285,0.006505753,-0.006878024,,
989 good man,0.004428333,0.022834092,-0.041912638,-0.012094858,0.34529746,-0.017592441,-0.01621943,-0.012729689,-0.02625126,-0.003724355,-0.039341345,-0.021080017,0.06737331,-0.000389887,-0.008930543,-0.000950376,-0.010732326,-0.021956092,-0.025823446,-0.037888717,0.007115789,-0.012412274,,
990 bad man,-0.007260364,0.022020863,-0.04118794,-0.0129384,0.27378455,-0.03408024,-0.03930389,-0.02542235,-0.007966432,-0.012187518,-0.05462419,0.001997971,0.085138276,-0.004031715,-0.009558614,-0.024210854,-0.004044601,-0.011120617,-0.039773274,-0.047085423,0.000407262,-0.011654068,,
991 penitence,0.037258644,0.026875716,-0.007200342,0.005016777,0.33917704,-0.003873983,-0.015842106,0.03453679,0.003179614,0.003345228,-0.035810616,0.024335189,0.08040236,0.04190203,0.032724682,0.0283604,0.009431376,0.00049625,-0.000565457,-0.021279933,0.029123483,0.007224077,,
992 impenitence,0.013760244,-0.005167571,-0.014011694,-0.010800391,0.2918142,-0.014594351,-0.030070972,0.001289003,-0.021953851,-0.00482351,-0.030595528,-0.012227609,0.095232025,0.013109813,0.014787535,0.027066015,-0.002581465,-0.016522005,-0.019155173,-0.05637127,0.010909172,-0.007983981,,
993 atonement,-0.002335131,0.007593005,-0.034132704,-0.012858124,0.27341118,-0.04058053,-0.022594588,0.015204825,-0.02440579,-0.006046082,-0.03849994,-0.00240597,0.050076682,0.025930062,0.007469112,0.006409887,-0.002217409,-0.016757755,-0.009473482,-0.028916387,0.007243543,-0.004226026,,
994 temperance,-0.020481814,0.001926955,-0.04612715,0.009651952,0.3289402,-0.033505224,-0.049451035,0.015268751,-0.037372496,-0.012269546,-0.060392577,-0.022469422,0.0643548,0.007453218,-0.021965187,0.003029086,-0.037544057,-0.034512296,-0.04177056,-0.061845403,-0.00245409,-0.022217305,,
995 intemperance,-0.002123635,0.00313452,-0.03291144,0.019361984,0.31309083,-0.029273655,-0.03044526,0.03918132,-0.01453467,0.026167363,-0.037923686,-0.005658732,0.06805543,0.022583231,-0.004977994,0.019521447,0.001911595,-0.0193128,-0.007781671,-0.045157734,0.014145322,-0.003550815,,
996 sensualist,-0.034019392,0.033206172,-0.061061908,-0.03633737,,-0.030745523,-0.05580196,-0.010154677,-0.039847516,0.05794282,-0.057148498,-0.039168682,0.09573513,-0.022037541,-0.04965937,-0.048277214,0.007497489,-0.008279324,-0.039177164,-0.06531827,-0.021192253,-0.03633737,,
997 asceticism,-0.015754253,0.016142106,-0.037824772,-0.004857297,0.27132574,-0.032035742,-0.04493761,0.002150768,-0.030752482,-0.018887317,-0.0568728,-0.02466963,0.036212686,0.011275993,-0.001693146,0.008732487,-0.034054838,0.01719979,-0.029144635,-0.04561044,-0.00070277,-0.017320785,,
998 fasting,0.008206785,0.030484525,-0.018792829,0.002043843,0.28193277,-0.016822534,-0.020890785,0.018118301,-0.020864785,0.03352935,-0.019711904,-0.001473692,0.066714756,0.02146394,0.006697856,0.028077431,0.001259842,-0.00993525,0.012968768,-0.009991381,0.01965075,0.00437085,,
999 gluttony,-0.005598531,0.0343582,-0.03366999,0.009906815,0.25457904,-0.02217303,-0.025655443,0.010884391,-0.008701982,0.006401429,-0.013116256,-0.000104173,0.055999685,0.020583993,-0.009968903,-0.011005376,-0.008638179,-0.02171811,-0.003335915,-0.0402142,0.009440673,-0.007118355,,
1000 sobriety,-0.04400727,0.026105268,-0.035530858,-0.014246385,0.29070485,-0.03762383,-0.087809585,-0.015776537,-0.044090535,0.002877404,-0.054428592,-0.03661956,0.034256436,0.016529104,-0.0624485,-0.003442347,-0.03433133,-0.022758901,-0.08909047,-0.07722889,-0.014448026,-0.034931094,,
1001 drunkenness,-0.014828389,0.005256769,-0.049442615,0.005109735,0.29995444,-0.021220658,-0.03672284,0.006267736,-0.032936364,0.018776784,-0.03872494,-0.001625666,0.055895276,0.014371587,-0.02836929,0.002136191,-0.021153402,-0.010252587,-0.026842566,-0.030959465,0.004734487,-0.012540488,,
1002 purity,0.01306976,0.015946006,-0.024531672,0.011677052,0.28892618,-0.024979448,-0.012860207,0.034671042,-0.022558913,0.019542182,-0.06164566,0.013432004,0.074828885,0.02122358,0.011783108,0.01689476,0.011152669,-0.001194671,-0.025355244,-0.02173586,0.016914278,0.01173008,,
1003 impurity,0.005951476,0.021764385,-0.029759856,0.026673984,0.30495232,-0.021344045,-0.025813086,0.030350558,-0.011934917,0.015069333,-0.042160425,0.008413064,0.07477569,0.027003774,0.01060008,0.027554927,0.00826495,-0.001804787,-0.00986656,-0.036314834,0.019118802,0.008339007,,
1004 libertine,-0.008257289,0.03095838,-0.032483004,0.017348077,0.2929208,-0.04496055,-0.030358275,0.002208668,-0.009445406,0.008359894,-0.06089558,0.020293545,0.058549065,0.020467032,-0.008658482,0.008636632,0.00426807,-0.019333236,-0.031028133,-0.025042847,0.009677368,-0.003024311,,
1005 legality,-0.025301347,-0.002282284,-0.067026295,-0.017891051,0.27672687,-0.03838592,-0.05965883,-0.019193687,-0.07381509,-0.020032896,-0.09154739,-0.049940996,0.045502998,-0.013598599,-0.043534197,-0.02622395,-0.054534853,-0.05206487,-0.05725474,-0.06810919,-0.022908316,-0.040960059,,
1006 illegality,-0.006657398,-0.001200545,-0.04973903,-0.010112156,0.28479964,-0.028461559,-0.049776334,0.008781857,-0.03504978,0.008432698,-0.045202225,-0.021833422,0.054066237,0.01821783,-0.009316765,0.010168445,-0.015392534,-0.03408012,-0.024229433,-0.05593837,-0.000126148,-0.012752345,,
1007 jurisdiction,-0.065665185,-0.010477301,-0.08384081,-0.060022924,0.26091805,-0.06273274,-0.09920131,-0.042580593,-0.10274926,-0.04512064,-0.0927649,-0.067637846,0.009606076,-0.031180013,-0.058629505,-0.04284775,-0.0661297,-0.057875466,-0.08855712,-0.09185428,-0.044967161,-0.061377832,,
1008 tribunal,-0.04014153,0.016796947,-0.06995901,-0.040763434,0.26346743,-0.056888178,-0.067159094,-0.023684792,-0.058199186,-0.022753565,-0.06563564,-0.057214286,0.017449183,-0.01413365,-0.039736055,-0.023207407,-0.06516128,-0.023133941,-0.062372986,-0.07726067,-0.025484557,-0.040452482,,
1009 judge,-0.04115919,0.009284942,-0.059617363,-0.050484803,0.29086626,-0.06478314,-0.06264811,-0.032128286,-0.06373208,-0.059066527,-0.087919086,-0.043250684,0.000922073,-0.03940747,-0.037428383,-0.030015573,-0.061912045,-0.03539075,-0.07210381,-0.06831006,-0.030414204,-0.046867744,,
1010 lawyer,-0.060679793,0.007873856,-0.102923624,-0.1159906,0.28573033,-0.05312931,-0.11255857,-0.09239379,-0.10236947,-0.11556751,-0.12099251,-0.092420086,0.030380193,-0.090297,-0.08420741,-0.09468554,-0.12277355,-0.070218176,-0.08992448,-0.1059275,-0.065153727,-0.092406938,,
1011 lawsuit,0.002982401,0.00461019,-0.046297725,0.00427409,0.2842536,-0.03274308,-0.039219484,0.007330681,-0.029288378,-0.008303189,-0.055267513,-0.019077735,0.05623831,0.018082991,-0.011827812,0.007401941,-0.033765644,-0.021968108,-0.024504226,-0.0384453,0.001223301,-0.015452774,,
1012 acquittal,0.012438452,0.024441585,-0.029868046,0.006249651,0.28331935,-0.013209178,-0.033238765,0.018071424,-0.018859804,-0.001805308,-0.04414613,0.009561504,0.08252156,0.031218907,0.016167808,0.01183388,-0.020756146,-0.013490566,-0.021089394,-0.0269401,0.013621034,0.002222172,,
1013 condemnation,0.027306909,0.021908142,-0.023078727,0.02352141,0.33459035,-0.005547402,-0.020892203,0.02955878,0.002481398,-0.004161439,-0.031024529,0.013049793,0.101185024,0.022129238,0.009961946,0.024537973,-0.006087876,-0.01857932,-0.007397689,-0.004534934,0.024446342,0.006221672,,
1014 punishment,-0.012301027,0.009273571,-0.036856253,0.009300939,0.26479343,-0.02469349,-0.031264007,0.01809318,-0.026659986,-0.001784748,-0.027136177,-0.001965598,0.049899355,0.01432956,-0.007348614,-0.004850816,-0.035533845,-0.0287944,-0.005961061,-0.039514255,0.004051288,-0.006654838,,
1015 reward,-0.007809524,-0.005044842,-0.048871614,-0.009959902,0.24348243,-0.05934825,-0.04363925,-0.003684896,-0.04280234,-0.010483484,-0.03773924,-0.020130394,0.035370626,0.004858759,-0.027560271,-0.012473178,-0.01964932,-0.036588043,-0.025548609,-0.047198802,-0.008741007,-0.019889857,,
1016 penalty,-0.001205325,0.017058242,-0.04278785,-0.00237244,0.28677058,-0.029549468,-0.006305887,0.008720531,-0.015904417,-0.007130943,-0.064234264,0.021119606,0.03954453,0.006462185,-0.00395226,0.022400789,-0.0097055,-0.031317066,-0.025933143,-0.035058413,0.006330974,-0.005129074,,
1017 scourge,-0.016493855,0.007390338,-0.03834092,3.25E-05,0.31267592,-0.04107493,-0.0445752,-0.009636686,-0.04217533,0.005213334,-0.0388327,-0.02102624,0.049762405,-0.00012195,-0.024611006,-0.022121966,-0.043034326,-0.019545656,-0.04705056,-0.05969408,-0.004663045,-0.021574103,,
